Venue,Latitude,Longitude,Venue Category,food_group
Chick-fil-A,39.158685999999996,-76.893987,Fast Food Restaurant,Fast Food
Jimmy John's,39.176694,-76.84627900000002,Fast Food Restaurant,Fast Food
Roy Rogers,39.11155309234496,-76.93317835610821,Fast Food Restaurant,Fast Food
Subway,39.16048106127998,-76.89197916394177,Fast Food Restaurant,Fast Food
Subway,39.186290596366405,-76.84566810339355,Fast Food Restaurant,Fast Food
Subway,39.10985878367268,-76.9353343453595,Fast Food Restaurant,Fast Food
Subway,39.169009,-76.865126,Fast Food Restaurant,Fast Food
McDonald's,39.17074479056628,-76.86424009501934,Fast Food Restaurant,Fast Food
Subway,39.17786133699849,-76.84337331182326,Fast Food Restaurant,Fast Food
Subway,39.143923255617615,-76.89773916886264,Fast Food Restaurant,Fast Food
Taco Bell,39.17665356808346,-76.84293377644231,Fast Food Restaurant,Fast Food
Subway,39.12181011557758,-76.84569042361069,Fast Food Restaurant,Fast Food
McDonald's,39.147932750425696,-76.90834524660663,Fast Food Restaurant,Fast Food
McDonald's,39.110545,-76.836524,Fast Food Restaurant,Fast Food
Burger King,39.17792344276882,-76.84354484081268,Fast Food Restaurant,Fast Food
Chicken Basket,39.11,-76.936051,Fast Food Restaurant,Fast Food
KFC,39.177219305012436,-76.84489256359939,Fast Food Restaurant,Fast Food
Jerry's Subs and Pizza,39.148203235147015,-76.90669064105651,Fast Food Restaurant,Fast Food
BK Lounge,39.11341210840398,-76.93213554332435,Fast Food Restaurant,Fast Food
Blimpie,39.171217999999996,-76.864561,Fast Food Restaurant,Fast Food
KFC,39.112745000000004,-76.932568,Fast Food Restaurant,Fast Food
Pizza Primetime,39.1067847,-76.83956490000001,Fast Food Restaurant,Fast Food
chick-fil-a,39.158683,-76.89393199999999,Fast Food Restaurant,Fast Food
Burger King,39.11341192176608,-76.93222922156559,Fast Food Restaurant,Fast Food
Five Guys,39.153167722049496,-77.06661168618253,Fast Food Restaurant,Fast Food
Subway,39.10970959781327,-76.99564980236164,Fast Food Restaurant,Fast Food
Subway,39.17976552014473,-76.95744381414427,Fast Food Restaurant,Fast Food
Popeyes Louisiana Kitchen,39.152859410392104,-77.06744965424154,Fast Food Restaurant,Fast Food
KFC/Taco Bell - Olney,39.151943,-77.06308299999998,Fast Food Restaurant,Fast Food
Subway,39.15291134778817,-77.06139905826105,Fast Food Restaurant,Fast Food
Subway's,39.15282052335919,-77.0612804060907,Fast Food Restaurant,Fast Food
McDonald's,39.151638355942225,-77.0672822239726,Fast Food Restaurant,Fast Food
Chick Fil A,39.15035516643767,-77.18922109422543,Fast Food Restaurant,Fast Food
Five Guys,39.11708576969467,-77.18583323977738,Fast Food Restaurant,Fast Food
Subway,39.113273,-77.171548,Fast Food Restaurant,Fast Food
Subway,39.11783692329887,-77.18410759754704,Fast Food Restaurant,Fast Food
Checkers,39.12085805095838,-77.1788974106312,Fast Food Restaurant,Fast Food
Subway,39.15479177168968,-77.16550332067266,Fast Food Restaurant,Fast Food
Subway,39.18449759676368,-77.18914576773427,Fast Food Restaurant,Fast Food
Wendy's,39.114985498754685,-77.16442979874954,Fast Food Restaurant,Fast Food
Subway,39.13146674145831,-77.16716672444363,Fast Food Restaurant,Fast Food
Roy Rogers,39.152803000000006,-77.197638,Fast Food Restaurant,Fast Food
Charley's Grilled Subs,39.15029955028022,-77.18909755486862,Fast Food Restaurant,Fast Food
Subway,39.1532737779874,-77.20301176945787,Fast Food Restaurant,Fast Food
McDonald's,39.12971693720286,-77.16749399900436,Fast Food Restaurant,Fast Food
McDonald's,39.18496016508639,-77.18811632017605,Fast Food Restaurant,Fast Food
Subway,39.140785127751975,-77.19445805669812,Fast Food Restaurant,Fast Food
Taco Bell,39.15940612184925,-77.15913327425831,Fast Food Restaurant,Fast Food
Burger King,39.11992996223367,-77.18229845166206,Fast Food Restaurant,Fast Food
McDonald's,39.17205635774522,-77.15346634352073,Fast Food Restaurant,Fast Food
Wendy's,39.15978202144108,-77.15917378664017,Fast Food Restaurant,Fast Food
Wendy's,39.15491523220337,-77.20034837722778,Fast Food Restaurant,Fast Food
Subway,39.145048015873826,-77.14517705642703,Fast Food Restaurant,Fast Food
AY! JALISCO,39.167479,-77.172128,Fast Food Restaurant,Fast Food
Sunrise Grill,39.171996,-77.15997800000002,Fast Food Restaurant,Fast Food
Pollo Campero,39.153116,-77.203127,Fast Food Restaurant,Fast Food
Chick-fil-A,39.1825028,-77.26102879999999,Fast Food Restaurant,Fast Food
Chick-fil-A,39.124422700000004,-77.2373329,Fast Food Restaurant,Fast Food
Popeyes Louisiana Kitchen,39.14678586891677,-77.20460916042931,Fast Food Restaurant,Fast Food
California Tortilla,39.15985872631435,-77.22178411113195,Fast Food Restaurant,Fast Food
Five Guys,39.1445169,-77.21977700000001,Fast Food Restaurant,Fast Food
California Tortilla,39.11846666579781,-77.25378683523063,Fast Food Restaurant,Fast Food
Subway,39.17196648425431,-77.20524873051085,Fast Food Restaurant,Fast Food
Five Guys,39.12180688986941,-77.23488347262042,Fast Food Restaurant,Fast Food
Five Guys,39.181919132511936,-77.26495693290164,Fast Food Restaurant,Fast Food
Moby Dick House of Kabob,39.181945831023015,-77.26502703541897,Fast Food Restaurant,Fast Food
Popeyes Louisiana Kitchen,39.1824893118866,-77.23808295231046,Fast Food Restaurant,Fast Food
Red Robin Gourmet Burgers and Brews,39.1827448115889,-77.25977813970688,Fast Food Restaurant,Fast Food
Dairy Queen,39.153909999999996,-77.20424100000001,Fast Food Restaurant,Fast Food
Subway,39.1571773668614,-77.21217471783034,Fast Food Restaurant,Fast Food
Baja Fresh,39.18079520000001,-77.26800809999999,Fast Food Restaurant,Fast Food
Subway,39.17823261283654,-77.26962178292746,Fast Food Restaurant,Fast Food
Roy Rogers,39.177703,-77.270697,Fast Food Restaurant,Fast Food
Subway,39.182629801686,-77.23802327287717,Fast Food Restaurant,Fast Food
Subway,39.18383648475868,-77.26010799407959,Fast Food Restaurant,Fast Food
Dairy Queen,39.1707843,-77.26195279999999,Fast Food Restaurant,Fast Food
Jimmy John's,39.144527997771114,-77.2196746800387,Fast Food Restaurant,Fast Food
Subway,39.170760067524846,-77.26195465517729,Fast Food Restaurant,Fast Food
Subway,39.160494582442944,-77.28039466237647,Fast Food Restaurant,Fast Food
Subway,39.148059878140714,-77.27525113715456,Fast Food Restaurant,Fast Food
Boston Market,39.14946881273492,-77.2089958190918,Fast Food Restaurant,Fast Food
McDonald's,39.178482749682495,-77.23962128162391,Fast Food Restaurant,Fast Food
Popeyes Louisiana Kitchen,39.14732160876136,-77.27323609774164,Fast Food Restaurant,Fast Food
Wendy's,39.11672,-77.251243,Fast Food Restaurant,Fast Food
McDonald's,39.14677612695661,-77.2742244601249,Fast Food Restaurant,Fast Food
McDonald's,39.14073870149743,-77.22214627462739,Fast Food Restaurant,Fast Food
Subway,39.11548377826296,-77.21686878773016,Fast Food Restaurant,Fast Food
Subway - Potomac Valley,39.118270653776456,-77.25165934355964,Fast Food Restaurant,Fast Food
Subway,39.14341593102881,-77.21754742335806,Fast Food Restaurant,Fast Food
Wendy's,39.18075821958404,-77.2701861582209,Fast Food Restaurant,Fast Food
Taco Bell,39.17831290998276,-77.24022617464303,Fast Food Restaurant,Fast Food
Subway,39.150885405914174,-77.20941555218481,Fast Food Restaurant,Fast Food
KFC,39.14700656917627,-77.20574493820557,Fast Food Restaurant,Fast Food
Subway,39.179776000000004,-77.256313,Fast Food Restaurant,Fast Food
Subway,39.127064,-77.20836,Fast Food Restaurant,Fast Food
Wendy's,39.14130120904918,-77.22280778886173,Fast Food Restaurant,Fast Food
Subway,39.118400350495065,-77.25178528695449,Fast Food Restaurant,Fast Food
Subway,39.157044063513005,-77.21168848316381,Fast Food Restaurant,Fast Food
Mc Donald,39.1407294524219,-77.22198255307255,Fast Food Restaurant,Fast Food
KFC,39.178329213349144,-77.24022443130012,Fast Food Restaurant,Fast Food
Taco Bell,39.18243909297278,-77.26294626607104,Fast Food Restaurant,Fast Food
Burger King,39.179570097682905,-77.26736234268174,Fast Food Restaurant,Fast Food
Subway,39.14412450818745,-77.41261268655069,Fast Food Restaurant,Fast Food
McDonald's,39.144151934725244,-77.41097546649138,Fast Food Restaurant,Fast Food
Chick-fil-A,39.097635600000004,-76.8077279,Fast Food Restaurant,Fast Food
Subway,39.099323216062615,-76.81473214925894,Fast Food Restaurant,Fast Food
McDonald's,39.098629810912655,-76.80640138687069,Fast Food Restaurant,Fast Food
Burger King,39.097451291663134,-76.80676102638246,Fast Food Restaurant,Fast Food
Subway,39.065717,-76.718956,Fast Food Restaurant,Fast Food
Popeyes Louisiana Kitchen,39.09917651715346,-76.80904220206777,Fast Food Restaurant,Fast Food
Arby's,39.098023727666,-76.75544500350951,Fast Food Restaurant,Fast Food
Duane's Caribbean Carryout,39.102262258529656,-76.72101080417633,Fast Food Restaurant,Fast Food
America's Wings And Seafood,39.101425,-76.717926,Fast Food Restaurant,Fast Food
McDonald's,39.096928000000005,-76.72059,Fast Food Restaurant,Fast Food
McDonald's,39.0986,-76.802674,Fast Food Restaurant,Fast Food
Wendy's,39.098954186452396,-76.80509939789765,Fast Food Restaurant,Fast Food
Subway,39.0975833,-76.72944759999999,Fast Food Restaurant,Fast Food
Chick-fil-A,39.0773306,-76.8678368,Fast Food Restaurant,Fast Food
Five Guys,39.09764565331198,-76.84984138499802,Fast Food Restaurant,Fast Food
Taco Bell,39.07520468195229,-76.84904135960444,Fast Food Restaurant,Fast Food
Taco Bell / Pizza Hut Express,39.03221866034332,-76.9120624336667,Fast Food Restaurant,Fast Food
Popeyes Louisiana Kitchen,39.044516068047336,-76.95175447177742,Fast Food Restaurant,Fast Food
Arby's,39.0269833075655,-76.91819876432409,Fast Food Restaurant,Fast Food
Sarku Japan,39.02320050584376,-76.92443602334579,Fast Food Restaurant,Fast Food
Popeyes Louisiana Kitchen,39.096734523152534,-76.85054838774343,Fast Food Restaurant,Fast Food
Jimmy John's,39.090314,-76.857178,Fast Food Restaurant,Fast Food
Subway,39.065152244474156,-76.83839135483703,Fast Food Restaurant,Fast Food
Subway,39.04467180211679,-76.95282162371637,Fast Food Restaurant,Fast Food
Wendy's,39.082859333830655,-76.94677762226547,Fast Food Restaurant,Fast Food
Subway,39.09729924879868,-76.85514569841574,Fast Food Restaurant,Fast Food
McDonald's,39.04782162339307,-76.937446296215,Fast Food Restaurant,Fast Food
McDonald's,39.094157092343494,-76.85502335429193,Fast Food Restaurant,Fast Food
Wendy's,39.03100884864194,-76.91360414028163,Fast Food Restaurant,Fast Food
Subway,39.08488141992615,-76.86384844119527,Fast Food Restaurant,Fast Food
McDonald's,39.08279633810225,-76.94727085073276,Fast Food Restaurant,Fast Food
Subway,39.086812125803476,-76.8773027078674,Fast Food Restaurant,Fast Food
Subway,39.03414212419614,-76.90764987606491,Fast Food Restaurant,Fast Food
KFC,39.0332689267455,-76.91019353960537,Fast Food Restaurant,Fast Food
KFC,39.050614626576454,-76.93674421837909,Fast Food Restaurant,Fast Food
Burger King,39.0297857918271,-76.91409498453135,Fast Food Restaurant,Fast Food
Subway,39.09372172017849,-76.85626282175207,Fast Food Restaurant,Fast Food
Laurel Park Liquors,39.085188,-76.88118399999999,Fast Food Restaurant,Fast Food
Subway,39.08311193608513,-76.94506617239959,Fast Food Restaurant,Fast Food
Blimpie,39.098279,-76.898752,Fast Food Restaurant,Fast Food
Arby's,39.098252091661436,-76.8491164632951,Fast Food Restaurant,Fast Food
Wendy's,39.049979096355024,-76.93721511284821,Fast Food Restaurant,Fast Food
KFC,39.10143864130654,-76.84676084692596,Fast Food Restaurant,Fast Food
Taco Bell,39.050559515197115,-76.93676887900496,Fast Food Restaurant,Fast Food
Burger King,39.09291327090326,-76.85484766960137,Fast Food Restaurant,Fast Food
Five Guys,39.028396612076115,-77.07735403264681,Fast Food Restaurant,Fast Food
Chick-fil-A,39.0574054,-76.9668768,Fast Food Restaurant,Fast Food
Five Guys,39.056883344788424,-76.96579029117227,Fast Food Restaurant,Fast Food
Popeyes Louisiana Kitchen,39.053272037804255,-77.05112092336206,Fast Food Restaurant,Fast Food
Roy Rogers,39.082186,-77.077497,Fast Food Restaurant,Fast Food
Taco Bell,39.080864488239776,-77.07661418678386,Fast Food Restaurant,Fast Food
Subway,39.060669986668906,-77.04852953774184,Fast Food Restaurant,Fast Food
Subway,39.08019227085264,-77.07218445594162,Fast Food Restaurant,Fast Food
Subway,39.09290712683463,-77.04546305270298,Fast Food Restaurant,Fast Food
Subway,39.07634411079631,-77.00416298250377,Fast Food Restaurant,Fast Food
Boston Market,39.04082379019119,-76.99063181877129,Fast Food Restaurant,Fast Food
Subway,39.10332297298767,-77.07522353458944,Fast Food Restaurant,Fast Food
Popeyes Louisiana Kitchen,39.037014509181255,-77.0539306464796,Fast Food Restaurant,Fast Food
Subway,39.041113211927794,-77.05122189419092,Fast Food Restaurant,Fast Food
Popeyes Louisiana Kitchen,39.03996870166622,-76.98916689709327,Fast Food Restaurant,Fast Food
Subway,39.040694696258825,-76.98966673612466,Fast Food Restaurant,Fast Food
Wendy's,39.08472223691528,-77.07675352692605,Fast Food Restaurant,Fast Food
Subway,39.036879841537434,-77.05524701537894,Fast Food Restaurant,Fast Food
McDonald's,39.09085961644582,-77.04699575901031,Fast Food Restaurant,Fast Food
Taco Bell,39.037072104682004,-77.05397562068656,Fast Food Restaurant,Fast Food
Pollo Campero,39.042667,-77.052269,Fast Food Restaurant,Fast Food
Wendy's,39.03699408894376,-77.05170832113707,Fast Food Restaurant,Fast Food
McDonald's,39.036408,-77.055161,Fast Food Restaurant,Fast Food
Boston Market,39.08126087744344,-77.07720547914505,Fast Food Restaurant,Fast Food
Popeyes Louisiana Kitchen,39.05482,-76.96699,Fast Food Restaurant,Fast Food
Famous Rotisserie & Grill,39.0367,-77.05394,Fast Food Restaurant,Fast Food
go-stir fry,39.035931,-77.05498100000001,Fast Food Restaurant,Fast Food
Baja Fresh,39.038402000000005,-77.05717,Fast Food Restaurant,Fast Food
KFC,39.041418000962075,-77.04736967915056,Fast Food Restaurant,Fast Food
Taco Bell,39.041425704955856,-77.0474413407626,Fast Food Restaurant,Fast Food
Burger King,39.10252811643439,-77.07623451948166,Fast Food Restaurant,Fast Food
Krispy Kreme Doughnuts,39.09702037072483,-77.19403231104508,Fast Food Restaurant,Fast Food
Chick-fil-A,39.053875299999994,-77.1163845,Fast Food Restaurant,Fast Food
California Tortilla,39.040360222622205,-77.15606292987462,Fast Food Restaurant,Fast Food
Five Guys,39.08609111497084,-77.15193128496006,Fast Food Restaurant,Fast Food
Chick-fil-A,39.024796200000004,-77.1465178,Fast Food Restaurant,Fast Food
Five Guys,39.02827513883231,-77.14503041683747,Fast Food Restaurant,Fast Food
Dairy Queen,39.074666647866714,-77.1159191429615,Fast Food Restaurant,Fast Food
Roy Rogers,39.079409999999996,-77.14184499999999,Fast Food Restaurant,Fast Food
Five Guys,39.05644116380348,-77.11953268845461,Fast Food Restaurant,Fast Food
Jimmy John's,39.04327951902608,-77.11166609280465,Fast Food Restaurant,Fast Food
Subway,39.10284238111962,-77.1965394012057,Fast Food Restaurant,Fast Food
Subway,39.06769153072955,-77.12827549945574,Fast Food Restaurant,Fast Food
Subway,39.09460335727254,-77.1112803069563,Fast Food Restaurant,Fast Food
Popeyes Louisiana Kitchen,39.049119239360316,-77.11455424107022,Fast Food Restaurant,Fast Food
Subway,39.05720907400178,-77.12464522977439,Fast Food Restaurant,Fast Food
Subway,39.043302302671904,-77.10559637106702,Fast Food Restaurant,Fast Food
Subway,39.025691221148726,-77.12728422796255,Fast Food Restaurant,Fast Food
Popeyes Louisiana Kitchen,39.02425358833138,-77.14690487607645,Fast Food Restaurant,Fast Food
Arby's,39.048686617343996,-77.1143179136197,Fast Food Restaurant,Fast Food
Dairy Queen,39.02413211623581,-77.14682861673404,Fast Food Restaurant,Fast Food
Subway,39.040477563994706,-77.15547800721794,Fast Food Restaurant,Fast Food
Subway,39.10369497860509,-77.15677901735704,Fast Food Restaurant,Fast Food
Subway,39.058475,-77.121701,Fast Food Restaurant,Fast Food
Subway,39.08427220849542,-77.15332940737494,Fast Food Restaurant,Fast Food
Subway,39.05346935,-77.12461978,Fast Food Restaurant,Fast Food
Subway,39.056792209648975,-77.10480821853841,Fast Food Restaurant,Fast Food
Subway,39.098424,-77.13691800000002,Fast Food Restaurant,Fast Food
Subway,39.07355565281848,-77.13418905798099,Fast Food Restaurant,Fast Food
Subway,39.05310804190861,-77.10458393547805,Fast Food Restaurant,Fast Food
Quiznos,39.093518949945505,-77.132630488004,Fast Food Restaurant,Fast Food
Burger King,39.057762766162966,-77.08461268804058,Fast Food Restaurant,Fast Food
Wendy's,39.07777375276591,-77.13948838793391,Fast Food Restaurant,Fast Food
Subway,39.02451767200407,-77.1468002378195,Fast Food Restaurant,Fast Food
McDonald's,39.074405,-77.115073,Fast Food Restaurant,Fast Food
Taco Bell,39.02207,-77.14679,Fast Food Restaurant,Fast Food
Subway,39.06303897896493,-77.11757489665283,Fast Food Restaurant,Fast Food
Taco Bell,39.071969790719635,-77.13248012275557,Fast Food Restaurant,Fast Food
McDonald's,39.041813333984656,-77.15786755084986,Fast Food Restaurant,Fast Food
McDonald's,39.0277,-77.140415,Fast Food Restaurant,Fast Food
McDonald's,39.077276,-77.139821,Fast Food Restaurant,Fast Food
